"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Turkey","TUR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","15177865215.0858","17292224728.339","19155943516.7275","19406255094.9824","19104652316.0358","20337717754.2514","24132837333.5816","32864566595.191","43721121644.2203","52708381355.05","57877265693.6421","64087242170.1352","78156349617.0458","81753034945.758","83759395331.4911","72085312952.6561","65882581238.648","63052801492.3259","64268778798.2095","72440911688.2794","88935942490.7665","96781299514.7224","101703342485.623","124381367217.505","141803902900.23","163645844791.331","177987182477.702","154128013501.673","166593935407.32","173473823696.955","192418225263.154","208979748473.938","220059940867.64","265344711745.078","222989225989.666","226266473896.586","251223210120.959","338795548230.613","441883747186.498","516414398167.754","591394689082.291","657606566264.414","651329273923.201","720264662543.134","768352462177.811","800783198591.294","823205180655.824","824273924726.997","782998105401.556","",
"Tuvalu","TUV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25681283.1869662","31752952.4152707","24247857.9688385","31975817.3530549","36273789.4572551","38215276.1859269","45977457.8801824","48070573.0165694","50272608.4736572","46339874.6609401","49990284.5315343","55676093.4571099","57629425.1991115","56611955.2000257","","",
"Tanzania","TZA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4835759918.73256","4710329060.58376","4676212915.17095","4627073796.02393","4520401389.37542","4868004971.82015","5684370153.7401","6569961352.91502","7724619399.81817","8975020104.61237","10050384388.18","10277207406.0116","10933413914.5455","11713271903.5522","13126321900.7878","15373920342.0936","17573039828.2045","20663233970.8279","24166186132.0695","27447723617.4489","30865682130.39","33689284859.1198","36650235073.5191","41404480685.9","46349572477.0969","47339319895.7268","",
"Uganda","UGA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","2505419807.20573","2845757023.81154","3754318702.56655","4900925254.13564","6446211812.46776","6742660315.41393","5638077542.67545","4415116147.80539","3550458395.22514","3403355662.92224","3628876193.91491","4712738850.53789","5809517012.0375","6449969346.17883","6469454514.79135","6572754408.07027","6398433460.20211","6050661894.45706","6302717143.10666","6533305140.50323","7448330087.24499","8472372922.3893","9951828041.07639","11412231045.8923","13276391823.4902","15897365772.3449","18116637798.9439","20895371730.9615","22289557860.4398","23372018430.0788","25433316441.6516","26157579663.4331","",
"Ukraine","UKR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84060712633.0136","83317726457.662","79052073802.9892","73873426209.4185","64073463058.6177","52201448181.5966","47416501429.0228","43990864757.5737","44789952138.0703","42530729396.5048","37857624919.4117","34350445405.0706","35353459551.7764","38217027189.1676","46926757623.4742","60069694829.035","72597674358.2941","91181083878.2673","119473643021.54","148780412426.788","130812931883.93","137235319852.905","142283933328.694","159404080040.631","172108114593.8","151767210891.482","112431629572.974","",
"Upper middle income","UMC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","191417524807.546","213286475811.15","241432280647.239","269586401294.981","294238578819.548","300952759889.596","320632087612.653","358291310140.306","398151227777.071","432988543295.178","484137300626.961","606019928725.671","773140256492.269","937147353329.421","1004834545279.39","1060497815108.54","1154491118601.02","1363429714298.96","1572309345584.71","1701432798722.55","1688976374870.13","1604436842218.85","1628753665684.41","1704285725675.58","1838271202577.37","2009498843465.92","2146571374283.25","2217365079730.85","2410821857427.88","2717320426039.37","2911341666509.32","3082436437717.53","3240438977606.92","3511102346110.79","3895188906880.2","4219830634981.94","4172564239042.02","4115022122400.76","4335053742790.08","4387903294167.51","4492768779616.98","4929821295142.87","5816933715203.06","6918899179049.88","8174457227532.53","9891591804748.05","11879571532584.6","12880650020439.9","14682959164587","16528835348371.4","18947053283065.8","20762112915261.8","21693419635829.5","21232873266718.7","",
"Uruguay","URY","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1499462504.89279","1600513031.31328","1767504586.07016","1834596404.63869","1965081578.13269","1751870240.45862","1704307241.89318","1865259359.75717","2294080560.51885","2405887065.50167","2450285429.3394","2982014591.34091","3859896667.1089","4591572145.54955","4222251103.68751","4069923547.49902","4680593144.17531","6233350619.05466","8361822544.21134","10701092893.2516","9717501381.26626","6525702312.61565","5195144060.03362","4537197527.60025","5387868264.36462","6726475937.59179","7967568658.32981","8423361624.34661","8841423393.8214","9969851139.55654","12096661236.001","13836278842.0994","16124126878.4053","17836694684.9292","20020004925.1397","22808449992.7854","23843539264.1792","24011602879.3091","23424281256.1932","21630717069.6026","17093986744.7862","14114174431.619","13713753473.9741","15683840706.0263","17932700316.9791","21283077869.8243","25752230254.2485","29494248575.1829","35059870446.9162","40636441976.0391","47245752524.5584","53090708651.9512","55424826214.2693","53928953514.0228","",
"United States","USA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","612178550047.646","646233886826.65","692328219512.945","753294530375.941","824183577234.192","868295290971.962","952033980993.251","1027990251284.03","1098553055567.61","1183038457083.86","1320921418184.74","1548458249174.67","1711839855738.22","1842214711486.27","1958767403397.59","2117456144199.84","2401109359261.26","2751769589536.9","3048093901726.34","3303883972259.98","3297652203866.24","3411202239818.87","3828479505092.12","4164905103485.73","4601500378186.56","5200354088055.45","5765196051790.1","5888830786924.1","6029529322891.06","6164277951121.71","6612706041742.15","6883086506452.91","7302781827892.38","7760854970064.45","8184808773787.28","8558708987900.82","8869581532268.98","9425292191447.05","10178500697503.7","10498594829042.2","10776200783181","11589035965657.3","12790914724399.8","13693955258225.3","14345564947204.5","14651211130474","15002428215985","14740580035992.9","15143137264678.1","15727290871234.6","16495942679105.5","16983003483522.4","17348043274696.5","17663587480903.9","",
"Uzbekistan","UZB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12841321921.4694","13010001583.8544","12850353061.0169","13315413154.892","13876101717.4583","14540527157.9673","14822688303.8477","15787174558.0298","15430712928.1995","13868383664.991","11489320670.9483","10831789399.8604","11882434360.3911","13753174092.0358","15898695659.4708","20544328920.2575","26301756864.5786","31265792949.8253","37230398272.4007","44212314471.3738","50698180215.1385","57850986347.6224","63763159056.0211","67329899743.4885","",
"St. Vincent and the Grenadines","VCT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","14655802.3562513","13865604.1533504","14588455.530732","15123454.1683093","15828986.2914308","15125329.6037186","16556686.7073483","17369555.070927","19056353.0755938","20427057.7985934","27473958.1009995","28952415.7281535","32394358.2229175","35210568.745355","38061635.7226834","45354376.7046801","55423447.3860507","70861428.2222998","83825237.6905622","96842022.9851997","105242915.549959","111917633.984983","124580526.30674","140010052.569781","153073687.241544","175587044.586551","207537932.717134","217879307.110843","226808302.571831","240108422.607921","274317955.179598","289676496.270516","285502707.280704","312248427.03766","324013963.003952","331635206.890876","343723843.140591","356529228.65994","374099914.689974","394347329.85052","426543527.555534","474569987.621306","513399230.02152","538543615.27912","594293094.043517","609674466.10793","678433863.661132","684658168.171898","659543562.979298","663476262.70773","693787526.870701","714807130.84192","723228535.176797","729660029.185166","",
"Venezuela, RB","VEN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","9268065891.29253","9891228627.04166","9980503416.9372","9779520997.81289","9452660550.02371","9959899981.66251","11041975966.9062","11543481605.4533","12847433613.1219","13584258018.0434","15243830535.5992","18985362951.2443","24998077692.6774","31977117670.242","38207533006.3226","41869897612.9329","46839701244.2669","54977095511.5157","63460258988.3892","73095103269.7823","73824995929.1535","71445461991.5662","65044940812.1703","60393533852.8346","60763757873.6534","58027444152.1005","61076193197.3372","47107202842.2105","50751049556.0644","52384589681.515","57077080270.1567","57893320634.8627","56945596532.9682","64538603209.4631","67123400464.3681","77407595305.3147","78698412445.6195","84817080739.8731","99738901186.3521","113344044520.136","100154097398.65","89121486516.6047","106675843214.923","131578545943.014","164581683653.462","208065218469.648","259512817352.471","289912361766.322","334452001168.996","347022607661.237","373256720713.005","356677682492.572","","","",
"British Virgin Islands","VGB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","316567682.057169","378827476.325123","434452627.528011","489492359.847648","450256662.979139","458682806.840785","522045209.69798","635243876.143655","775875520.953009","844395025.244799","811789861.629679","863523158.977393","933078098.495433","955482075.925529","1049264349.953","1224778588.62413","1315392551.18955","1407238167.66347","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14153947103.0939","8528434507.50288","7569187003.3227","9221407605.84222","11664291329.5646","14012881518.5411","18479876872.2881","22493558029.3954","25763781155.6938","26875318590.8876","28099549068.4296","30980382169.9711","33872627539.1897","36824544624.4155","41244185246.2931","48193771403.8406","55863877761.7622","62954907933.982","71581154272.9358","84934003165.4538","96710311372.6715","110302098969.321","122032782412.469","138086741661.565","156269170956.013","172114646999.783","181804091721.782","",
"Vanuatu","VUT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","100619816.482946","97312581.6938183","100207613.64832","109884748.589018","124926679.043346","130538941.880952","116812156.12028","137455664.257949","155402790.964938","176015598.484217","164272439.725219","173174717.323472","193973696.515547","192267254.2613","213140961.700235","220558953.296073","229299673.031902","252328930.423783","256745746.35092","263961004.512903","259375358.17382","238045109.501693","270687036.885415","325190243.584369","373028121.27115","427214469.322526","467735986.551381","570568516.778172","603712921.725321","635740825.214553","691967098.092142","731034629.522482","810341831.33222","819312278.52777","","",
"West Bank and Gaza","PSE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3946026831.06916","4711833819.19763","5372830318.86058","5590889293.38039","4619783958.01721","4157729370.9359","4006931877.9998","4381023607.08356","4785106513.0968","5496599073.59833","5337854059.62355","5601639658.04098","5975214564.75505","7795085758.96747","8813026095.46969","10050253656.6815","12436588203.6805","12749287534.6863","13263194103.8411","","",
